"MasterFundCode","FullName","InceptionDate","Category"
"010916","交银施罗德臻选回报混合型证券投资基金","2020-12-23","混合型基金"
"010917","德邦锐祥债券型证券投资基金","2021-04-14","债券型基金"
"010919","鹏华招润一年持有期混合型证券投资基金","2021-04-29","混合型基金"
"010921","民生加银润利混合型证券投资基金","2021-04-27","混合型基金"
"010922","朱雀匠心一年持有期混合型证券投资基金","2020-12-21","混合型基金"
"010923","永赢鑫欣混合型证券投资基金","2021-01-14","混合型基金"
"010925","兴银科技增长1个月滚动持有期混合型证券投资基金","2021-02-18","混合型基金"
"010927","大成元吉增利债券型证券投资基金","2021-08-17","债券型基金"
"010929","大成核心价值甄选混合型证券投资基金","2021-03-15","混合型基金"
"010931","国联安鑫元1个月持有期混合型证券投资基金","2021-08-25","混合型基金"
"010934","国寿安保稳福6个月持有期混合型证券投资基金","2021-06-16","混合型基金"
"010936","交银施罗德均衡成长一年持有期混合型证券投资基金","2021-02-01","混合型基金"
"010938","摩根士丹利华鑫招惠一年持有期混合型证券投资基金","2021-05-24","混合型基金"
"010940","大成安享得利六个月持有期混合型证券投资基金","2021-04-22","混合型基金"
"010942","招商瑞乐6个月持有期混合型证券投资基金","2021-07-13","混合型基金"
"010944","招商商业模式优选混合型证券投资基金","2021-03-26","混合型基金"
"010946","中银证券汇福一年定期开放债券型发起式证券投资基金","2021-03-19","债券型基金"
"010947","中欧嘉选混合型证券投资基金","2021-03-10","混合型基金"
"010949","景顺长城研究驱动三年持有期混合型证券投资基金","2022-04-07","混合型基金"
"010951","中金成长精选混合型证券投资基金","2021-03-22","混合型基金"
"010953","天弘国证A50指数型发起式证券投资基金","2021-03-02","股票型基金"
"010955","天弘中证智能汽车主题指数型发起式证券投资基金","2021-01-19","股票型基金"
"010957","九泰久安量化股票型证券投资基金","2021-07-02","股票型基金"
"010958","中信保诚养老目标日期2035三年持有期混合型发起式基金中基金(FOF)","2021-03-16","FOF"
"010959","大成惠泽一年定期开放债券型发起式证券投资基金","2021-04-13","债券型基金"
"010960","大成惠恒一年定期开放债券型发起式证券投资基金","2021-04-08","债券型基金"
"010963","信澳周期动力混合型证券投资基金","2020-12-30","混合型基金"
"010965","中银鑫新消费成长混合型证券投资基金","2021-09-06","混合型基金"
"010966","富国成长领航混合型证券投资基金","2021-01-25","混合型基金"
"010967","博道嘉丰混合型证券投资基金","2021-02-01","混合型基金"
"010969","华夏安阳6个月持有期混合型证券投资基金","2021-03-30","混合型基金"
"010971","华夏永鑫六个月持有期混合型证券投资基金","2021-04-20","混合型基金"
"010976","华商鸿盈87个月定期开放债券型证券投资基金","2021-01-20","债券型基金"
"010977","华夏鸿阳6个月持有期混合型证券投资基金","2021-06-01","混合型基金"
"010979","华夏鼎润债券型证券投资基金","2021-03-19","债券型基金"
"010981","兴全汇虹一年持有期混合型证券投资基金","2021-03-23","混合型基金"
"010983","兴银汇泽87个月定期开放债券型证券投资基金","2020-12-22","债券型基金"
"010984","国寿安保稳安混合型证券投资基金","2021-05-07","混合型基金"
"010987","中融鑫锐研究精选一年持有期混合型证券投资基金","2021-04-29","混合型基金"
"010992","西藏东财中证500指数型发起式证券投资基金","2021-01-20","股票型基金"
"010994","博时创新经济混合型证券投资基金","2021-01-12","混合型基金"
"010996","招商品质升级混合型证券投资基金","2021-03-05","混合型基金"
"010998","博道消费智航股票型证券投资基金","2021-05-07","股票型基金"
"010999","兴华瑞丰混合型证券投资基金","2020-12-30","混合型基金"
"011001","中邮兴荣价值一年持有期混合型证券投资基金","2022-01-28","混合型基金"
"011002","同泰大健康主题混合型证券投资基金","2021-04-08","混合型基金"
"011004","永赢鑫盛混合型证券投资基金","2021-02-05","混合型基金"
"011006","工银瑞信圆丰三年持有期混合型证券投资基金","2021-01-13","混合型基金"
"011008","国寿安保尊弘短债债券型证券投资基金","2021-06-30","债券型基金"
"011011","融通产业趋势精选2年封闭运作混合型证券投资基金","2021-03-16","混合型基金"
"011013","长城消费30股票型证券投资基金","2021-05-11","股票型基金"
"011015","嘉合锦元回报混合型证券投资基金","2021-03-23","混合型基金"
"011017","鹏扬景明一年持有期混合型证券投资基金","2021-01-12","混合型基金"
"011018","景顺长城安泽回报一年持有期混合型证券投资基金","2021-03-29","混合型基金"
"011021","汇添富互联网核心资产六个月持有期混合型证券投资基金","2021-01-25","混合型基金"
"011023","民生加银汇利混合型证券投资基金","2021-02-01","混合型基金"
"011025","九泰久元量化股票型证券投资基金","2021-01-26","股票型基金"
"011027","国寿安保稳弘混合型证券投资基金","2021-03-18","混合型基金"
"011029","安信永盈一年定期开放债券型发起式证券投资基金","2021-03-25","债券型基金"
"011030","达诚价值先锋灵活配置混合型证券投资基金","2021-05-19","混合型基金"
"011033","南方宝恒混合型证券投资基金","2021-06-08","混合型基金"
"011035","嘉实中证稀土产业交易型开放式指数证券投资基金发起式联接基金","2021-08-03","股票型基金"
"011037","富国长期成长混合型证券投资基金","2021-07-06","混合型基金"
"011038","新华利率债债券型证券投资基金","2021-03-18","债券型基金"
"011040","天弘国证生物医药交易型开放式指数证券投资基金发起式联接基金","2021-01-27","股票型基金"
"011042","国泰价值先锋股票型证券投资基金","2021-03-09","股票型基金"
"011044","中银顺泽回报一年持有期混合型证券投资基金","2021-01-12","混合型基金"
"011046","富国优质企业混合型证券投资基金","2021-03-18","混合型基金"
"011048","天弘恒新混合型证券投资基金","2021-07-13","混合型基金"
"011050","天弘裕新混合型证券投资基金","2021-09-03","混合型基金"
"011052","鹏华弘裕一年持有期混合型证券投资基金","2021-02-04","混合型基金"
"011054","申万菱信安鑫智选混合型证券投资基金","2021-04-23","混合型基金"
"011056","博时汇兴回报一年持有期灵活配置混合型证券投资基金","2021-01-14","混合型基金"
"011058","景顺长城成长龙头一年持有期混合型证券投资基金","2021-02-05","混合型基金"
"011064","南方誉享一年持有期混合型证券投资基金","2021-04-07","混合型基金"
"011069","工银瑞信成长精选混合型证券投资基金","2021-03-25","混合型基金"
"011071","鹏华安悦一年持有期混合型证券投资基金","2021-02-09","混合型基金"
"011073","鹏华安润混合型证券投资基金","2020-12-30","混合型基金"
"011075","大成恒享春晓一年定期开放混合型证券投资基金","2021-02-09","混合型基金"
"011077","汇丰晋信创新先锋股票型证券投资基金","2021-03-16","股票型基金"
"011078","诺德品质消费6个月持有期混合型证券投资基金","2021-02-10","混合型基金"
"011079","嘉实致泓一年定期开放纯债债券型发起式证券投资基金","2021-09-02","债券型基金"
"011080","鹏华尊和一年定期开放债券型发起式证券投资基金","2020-12-23","债券型基金"
"011083","银河聚利87个月定期开放债券型证券投资基金","2020-12-28","债券型基金"
"011084","财通资管新添益6个月持有期混合型发起式证券投资基金","2020-12-28","混合型基金"
"011086","易方达瑞康灵活配置混合型证券投资基金","2021-02-02","混合型基金"
"011088","景顺长城景泰恒利一年定期开放纯债债券型发起式证券投资基金","2021-01-08","债券型基金"
"011089","景顺长城景颐惠利一年持有期债券型证券投资基金","2021-09-08","债券型基金"
"011091","工银瑞信双玺6个月持有期债券型证券投资基金","2021-06-11","债券型基金"
"011093","永赢宏泽一年定期开放灵活配置混合型证券投资基金","2021-03-09","混合型基金"
"011094","诺德安盛纯债债券型证券投资基金","2021-03-12","债券型基金"
"011095","博时恒泽混合型证券投资基金","2021-02-08","混合型基金"
"011097","达诚宜创精选混合型证券投资基金","2021-01-26","混合型基金"
"011099","富国价值创造混合型证券投资基金","2021-01-13","混合型基金"
"011101","圆信永丰瑞丰66个月定期开放债券型证券投资基金","2021-03-16","债券型基金"
"011102","天弘中证光伏产业指数型发起式证券投资基金","2021-01-28","股票型基金"
"011104","光大保德信智能汽车主题股票型证券投资基金","2021-02-09","股票型基金"
"011105","长信稳健均衡6个月持有期混合型证券投资基金","2021-03-30","混合型基金"
"011107","九泰天兴量化智选股票型证券投资基金","2021-08-12","股票型基金"
"011109","南方晖元6个月持有期债券型证券投资基金","2021-05-07","债券型基金"
"011111","华泰柏瑞行业严选混合型证券投资基金","2021-06-16","混合型基金"
"011115","海富通利率债债券型证券投资基金","2021-07-08","债券型基金"
"011118","汇添富稳健睿选一年持有期混合型证券投资基金","2021-03-04","混合型基金"
"011121","广发兴诚混合型证券投资基金","2021-01-06","混合型基金"
"011122","汇添富ESG可持续成长股票型证券投资基金","2021-06-10","股票型基金"
