"MasterFundCode","Symbol","ShortName","InceptionDate"
"000606","000606","天弘优选债券","2017-09-26"
"000588","000607","招商招钱宝货币B","2014-04-29"
"000609","000609","华商新量化灵活配置混合A","2014-06-05"
"000610","000610","新华阿里一号","2014-04-25"
"000611","000611","长城淘金一年期","2014-05-07"
"000612","000612","华宝生态中国混合A","2014-06-13"
"000613","000613","国寿安保沪深300ETF联接","2014-06-05"
"000614","000614","华安德国(DAX)ETF联接A","2014-08-12"
"000615","000615","长城工资宝A","2014-06-25"
"000616","000616","上投优信A","2014-06-11"
"000616","000617","上投优信C","2014-06-11"
"000618","000618","嘉实薪金宝货币","2014-04-29"
"000619","000619","东方红产业升级混合","2014-06-06"
"000620","000620","易方达现金增利货币A","2015-02-05"
"000620","000621","易方达现金增利货币B","2015-02-05"
"000622","000623","华富恒财分级债券A","2014-05-07"
"000624","000623","华富恒财定期开放C","2018-08-07"
"000622","000624","华富恒财分级债券B","2014-05-07"
"000624","000624","华富恒财定期开放A","2018-08-07"
"000559","000625","诺安天天宝B","2014-04-28"
"000626","000626","大成丰财宝货币A","2014-06-18"
"000626","000627","大成丰财宝货币B","2014-06-18"
"000628","000628","大成高新技术产业股票A","2015-02-03"
"000629","000629","圆信永丰纯债A","2014-05-30"
"000629","000630","圆信永丰纯债C","2014-05-30"
"000631","000632","中银聚利分级债券A","2014-06-05"
"000632","000632","中银聚利半年定期开放债券","2017-07-21"
"000631","000633","中银聚利分级债券B","2014-06-05"
"000634","000634","富国天盛灵活配置混合","2014-04-30"
"000638","000638","富国富钱包货币A","2014-05-07"
"000639","000639","宝盈祥瑞混合A","2014-05-21"
"000640","000640","诺安理财宝货币A","2014-05-12"
"000640","000641","诺安理财宝货币B","2014-05-12"
"519518","000642","汇添富货币C","2014-06-05"
"000643","000643","华宝活期通A","2014-05-21"
"000644","000644","招商招金宝货币A","2014-06-18"
"000645","000645","华夏薪金宝","2014-05-26"
"000646","000646","华润元大医疗保健量化混合","2014-08-18"
"000646","000646","华润元大量化优选混合A","2019-09-04"
"000647","000647","易方达财富A","2014-06-17"
"000647","000648","易方达财富B","2014-06-17"
"000649","000649","长城久鑫灵活配置混合","2014-07-30"
"519518","000650","汇添富货币D","2014-06-05"
"000644","000651","招商招金宝货币B","2014-06-18"
"000652","000652","博时裕隆灵活配置混合A","2014-06-03"
"000654","000654","华商新锐产业灵活配置混合","2014-07-24"
"000655","000655","鑫元稳利","2014-06-12"
"000656","000656","前海开源沪深300指数A","2014-06-17"
"000657","000657","银华活钱宝货币A","2014-06-23"
"000657","000658","银华活钱宝货币B","2014-06-23"
"000657","000659","银华活钱宝货币C","2014-06-23"
"000657","000660","银华活钱宝货币D","2014-06-23"
"000657","000661","银华活钱宝货币E","2014-06-23"
"000657","000662","银华活钱宝货币F","2014-06-23"
"000663","000663","国投瑞银美丽中国混合","2014-06-24"
"000664","000664","国联安通盈A","2014-06-13"
"050003","000665","博时现金B","2014-06-03"
"000667","000667","工银绝对收益混合发起A","2014-06-26"
"000668","000668","国寿安保尊享债券A","2014-07-24"
"000668","000669","国寿安保尊享债券C","2014-07-24"
"000670","000670","天弘季加利理财A","2014-06-18"
"000670","000671","天弘季加利理财B","2014-06-18"
"000667","000672","工银绝对收益混合发起B","2014-06-26"
"161614","000673","融通四季添利债券(LOF)C","2020-05-13"
"000674","000674","中海中短债","2020-06-05"
"000674","000675","惠祥A","2014-08-29"
"000674","000676","惠祥B","2014-08-29"
"000677","000677","工银现金货币","2014-09-23"
"240006","000678","现金宝E","2014-07-14"
"000679","000679","招商丰利灵活配置混合基金A","2014-08-12"
"000681","000681","信澳慧管家A","2014-06-26"
"000681","000682","信澳慧管家C","2014-06-26"
"000681","000683","信澳慧管家E","2014-06-26"
"000684","000684","长盛养老健康产业混合","2014-11-25"
"000685","000685","上投摩根现金管理货币","2014-08-19"
"000686","000686","建信嘉薪宝货币A","2014-06-17"
"000687","000687","南方薪金宝A","2014-06-23"
"000688","000688","景顺长城研究精选股票","2014-08-12"
"000689","000689","前海开源新经济混合A","2014-08-20"
"000690","000690","前海开源大海洋混合","2014-07-31"
"470018","000692","汇添富双利债券C","2014-06-18"
"000693","000693","建信现金添利货币A","2014-09-17"
"000694","000694","鑫元鸿利A","2014-06-26"
"000695","000695","大成景益平稳收益混合A","2014-06-26"
"000696","000696","汇添富环保行业股票","2014-09-16"
"000697","000697","汇添富移动互联股票A","2014-08-26"
"000698","000698","宝盈科技30混合","2014-08-13"
"000699","000699","中银薪钱包货币","2014-06-26"
"162206","000700","泰达宏利货币B","2014-08-06"
"000701","000701","景顺长城景丰货币A","2014-09-16"
"000702","000702","广发季季利债券A","2014-09-29"
"000702","000703","广发季季利债券B","2014-09-29"
"000704","000704","易方达天天增利货币A","2014-06-25"
"000704","000705","易方达天天增利货币B","2014-06-25"
"000706","000706","中邮多策略灵活配置混合","2014-07-24"
"000701","000707","景顺长城景丰货币B","2014-09-16"
"000708","000708","华安安享混合A","2015-01-23"
"000709","000709","华安汇财通货币","2014-07-17"
"000710","000710","交银现金宝货币A","2014-09-12"
"000711","000711","嘉实医疗保健股票","2014-08-13"
"000712","000712","上投摩根天添宝货币A","2014-11-25"
"000712","000713","上投摩根天添宝货币B","2014-11-25"
"000714","000714","诺安稳健回报混合A","2014-09-15"
"000089","000715","民生加银高等级信用债E","2014-08-11"
"000528","000716","工银薪金货币B","2014-07-03"
"000717","000717","融通转型三动力灵活配置混合A","2015-01-16"
"000493","000719","南方现金通E","2014-07-04"
"000086","000720","南方稳利C","2014-07-24"
"000721","000721","兴业货币A","2014-08-06"
"000721","000722","兴业货币B","2014-08-06"
"000435","000723","建信稳定添利债券C","2014-09-01"
"000724","000724","大成添利宝货币A","2014-07-28"
"000724","000725","大成添利宝货币B","2014-07-28"
"000724","000726","大成添利宝货币E","2014-07-28"
"000727","000727","融通健康产业灵活配置混合A/B","2014-12-25"
"000728","000728","工银目标收益一年定开C","2014-08-12"
"000729","000729","建信中小盘先锋股票A","2014-08-20"
"000730","000730","博时现金宝货币A","2014-09-18"
"000732","000732","中原英石货币A","2014-09-11"
"000732","000733","中原英石货币B","2014-09-11"
"000734","000734","博时天天增利货币A","2014-08-25"
"000734","000735","博时天天增利货币B","2014-08-25"
"000736","000736","诺安聚利债券A","2014-11-13"
"000736","000737","诺安聚利债券C","2014-11-13"
"000738","000738","中信建投货币A","2014-08-05"
"000739","000739","平安新鑫先锋A","2015-01-29"
"000741","000740","兴银货币B","2014-08-27"
"000741","000741","兴银货币A","2014-08-27"
"000742","000742","国泰新经济灵活配置混合A","2014-09-16"
"000743","000743","红塔红土盛世普益混合发起式","2014-09-18"
"000744","000744","北信瑞丰稳定收益A","2014-08-27"
"000744","000745","北信瑞丰稳定收益C","2014-08-27"
"000746","000746","招商行业精选股票基金","2014-09-03"
"000747","000747","广发逆向策略混合A","2014-09-04"
"000748","000748","广发活期宝货币A","2014-08-28"
"000749","000749","国金鑫安保本","2014-08-27"
"000750","000750","安信现金增利A","2014-11-24"
"000751","000751","嘉实新兴产业股票","2014-09-17"
"000752","000752","博时优势收益信用债债券","2014-09-15"
"000753","000753","华宝量化对冲混合A","2014-09-17"
"000753","000754","华宝量化对冲混合C","2014-09-17"
"000755","000755","富安达新兴成长混合A","2014-09-11"
"000756","000756","建信潜力新蓝筹股票A","2014-09-10"
"000757","000757","华富智慧城市灵活配置混合","2014-10-30"
"000588","000758","招商招钱宝货币C","2014-08-29"
"000759","000759","平安财富宝货币A","2014-08-21"
"000760","000760","工银财富货币A","2015-06-19"
"000761","000761","国富健康优质生活股票","2014-09-23"
"000762","000762","汇添富绝对收益定开混合A","2017-03-15"
"000763","000763","工银新财富灵活配置混合","2014-09-19"
"519508","000764","万家货币E","2014-08-22"
"000257","000765","上投摩根岁岁盈定期开放债券B","2014-08-28"
"000257","000766","上投摩根岁岁盈定期开放债券D","2014-08-28"
"000767","000767","华富国泰民安灵活配置混合","2015-02-04"
"000768","000768","长城久盈纯债分级债券","2014-10-28"
"000768","000768","长城久盈纯债债券","2019-01-23"
"000768","000769","久盈A","2014-10-28"
"000768","000770","久盈B","2014-10-28"
"000771","000771","诺安聚鑫宝货币A","2014-09-01"
"000772","000772","景顺长城中国回报混合","2014-11-06"
"000773","000773","万家现金宝A","2014-09-23"
"000774","000775","天弘瑞利分级A","2015-01-20"
"000774","000776","天弘瑞利分级B","2015-01-20"
"000778","000778","鹏华先进制造股票","2014-11-04"
"000771","000779","诺安聚鑫宝货币B","2014-09-04"
"000780","000780","鹏华医疗保健股票","2014-09-23"
"000781","000781","国投瑞银岁增利债券A","2014-09-26"
"000781","000782","国投瑞银岁增利债券C","2014-09-26"
"000783","000783","博时季季享三个月持有债券A","2014-09-22"
"000783","000784","博时季季享三个月持有债券B","2014-09-22"
"000785","000785","华融现金增利货币A","2014-09-16"
"000785","000786","华融现金增利货币B","2014-09-16"
"000785","000787","华融现金增利货币C","2014-09-16"
"000788","000788","前海开源中国成长混合","2014-09-29"
"000789","000789","易方达龙宝货币A","2014-09-12"
"000789","000790","易方达龙宝货币B","2014-09-12"
"000791","000791","银华双月定期理财债券A","2014-09-05"
"004839","000791","银华安颐中短债双月持有期债券C","2020-12-15"
"000792","000792","招商定期宝六个月期理财债券","2017-06-16"
"000793","000793","工银高端制造股票","2014-10-22"
"000794","000794","宝盈睿丰创新混合A/B","2014-09-26"
"000794","000796","宝盈睿丰创新混合C","2014-09-26"
"000797","000797","方正金小宝","2014-09-24"
"000798","000798","民生家盈季度理财债券","2017-09-13"
"000799","000799","民生家盈半年定期宝理财债","2018-02-11"
"000800","000800","华商未来主题混合","2014-10-14"
"000801","000801","中金纯债A","2014-11-04"
"000801","000802","中金纯债C","2014-11-04"
"000803","000803","工银研究精选股票","2014-10-23"
"000804","000804","中信建投稳利A","2014-09-26"
"000805","000805","中银新经济灵活配置混合","2014-09-30"
"000806","000806","信诚3个月理财债券A","2014-10-22"
"000806","000807","信诚3个月理财债券B","2014-10-22"
"000808","000808","招商招利1个月期理财债券A","2014-09-25"
"000808","000809","招商招利1个月期理财债券B","2014-09-25"
"000810","000810","富国收益增强债券A","2014-10-28"
"000810","000812","富国收益增强债券C","2014-10-28"
"000813","000814","鑫元合享分级债券A","2014-10-15"
"000815","000814","鑫元合享纯债C","2018-11-13"
"000813","000815","鑫元合享分级债券B","2014-10-15"
"000815","000815","鑫元合享纯债A","2018-11-13"
"000816","000816","理财金A","2014-12-05"
"000817","000817","中银安心回报","2014-10-24"
"000559","000818","诺安天天宝C","2014-09-24"
"000819","000819","新华财富金","2014-09-26"
"000820","000820","华安中证高分红指数增强A","2014-11-14"
"000820","000821","华安中证高分红指数增强C","2014-11-14"
"000822","000822","东海美丽中国灵活配置混合","2014-11-14"
"000823","000823","银华高端制造业混合A","2014-11-13"
"000824","000824","圆信永丰双红利A","2014-11-19"
"000824","000825","圆信永丰双红利C","2014-11-19"
"000826","000826","广发百发100指数A","2014-10-30"
"000826","000827","广发百发100指数E","2014-10-30"
"000828","000828","泰达转型机遇A","2014-11-18"
"000829","000829","易方达天天发货币A","2017-02-16"
"000829","000830","易方达天天发货币B","2017-02-16"
"000831","000831","工银医疗保健股票","2014-11-18"
"420006","000832","天弘现金管家货币C","2014-10-15"
"000833","000833","易方达掌柜季季盈理财债券A","2017-06-15"
"000833","000833","易方达富华纯债债券C","2020-12-28"
"000834","000834","大成纳斯达克100指数证券","2014-11-13"
"000835","000835","华润元大富时中国A50指数A","2014-11-20"
"000836","000836","国投瑞银钱多宝货币A","2014-10-17"
"000836","000837","国投瑞银钱多宝货币I","2014-10-17"
"000839","000839","上投摩根纯债丰利债券A","2014-11-18"
"000839","000840","上投摩根纯债丰利债券C","2014-11-18"
"000841","000841","富国新回报灵活配置混合A/B","2014-11-26"
"000841","000843","富国新回报灵活配置混合C","2014-11-26"
"000844","000844","南方绝对收益","2014-12-01"
"000845","000845","国投瑞银信息消费混合","2014-12-03"
"000847","000846","中融货币C","2014-10-21"
"000847","000847","中融货币A","2014-10-21"
"000848","000848","工银添益快线货币","2014-10-22"
"000849","000849","汇丰晋信双核策略混合A","2014-11-26"
